GO.ID	Term	Annotated	Significant	Expected	P_value
399	GO:0030949	positive regulation of vascular endothelial growth factor receptor signaling pathway	5	2	0.55	0.09752
400	GO:0050960	detection of temperature stimulus involved in thermoception	5	2	0.55	0.09752
401	GO:0001946	lymphangiogenesis	5	2	0.55	0.09752
402	GO:0038027	apolipoprotein A-I-mediated signaling pathway	5	2	0.55	0.09752
403	GO:0015701	bicarbonate transport	5	2	0.55	0.09752
404	GO:0052805	imidazole-containing compound catabolic process	5	2	0.55	0.09752
405	GO:0060155	platelet dense granule organization	5	2	0.55	0.09752
406	GO:1901385	regulation of voltage-gated calcium channel activity	5	2	0.55	0.09752
407	GO:0034380	high-density lipoprotein particle assembly	5	2	0.55	0.09752
408	GO:0006729	tetrahydrobiopterin biosynthetic process	5	2	0.55	0.09752
409	GO:0043652	engulfment of apoptotic cell	5	2	0.55	0.09752
410	GO:0002124	territorial aggressive behavior	5	2	0.55	0.09752
411	GO:0010378	temperature compensation of the circadian clock	5	2	0.55	0.09752
412	GO:0009822	alkaloid catabolic process	5	2	0.55	0.09752
413	GO:0061364	apoptotic process involved in luteolysis	5	2	0.55	0.09752
414	GO:0042699	follicle-stimulating hormone signaling pathway	5	2	0.55	0.09752
415	GO:0030214	hyaluronan catabolic process	5	2	0.55	0.09752
416	GO:0061428	negative regulation of transcription from RNA polymerase II promoter in response to hypoxia	5	2	0.55	0.09752
417	GO:0046957	negative phototaxis	5	2	0.55	0.09752
418	GO:0045579	positive regulation of B cell differentiation	5	2	0.55	0.09752
419	GO:0033227	dsRNA transport	5	2	0.55	0.09752
420	GO:0033700	phospholipid efflux	5	2	0.55	0.09752
421	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste	5	2	0.55	0.09752
422	GO:0000084	mitotic S phase	5	2	0.55	0.09752
423	GO:0060084	synaptic transmission involved in micturition	5	2	0.55	0.09752
424	GO:0046700	heterocycle catabolic process	1268	131	140.32	0.09847
425	GO:0007154	cell communication	3974	446	439.77	0.10173
426	GO:0006007	glucose catabolic process	23	5	2.55	0.10275
427	GO:0008217	regulation of blood pressure	92	12	10.18	0.10286
428	GO:0006082	organic acid metabolic process	848	160	93.84	0.10514
429	GO:0030030	cell projection organization	947	116	104.8	0.10538
430	GO:0097105	presynaptic membrane assembly	30	6	3.32	0.10707
431	GO:0003283	atrial septum development	40	7	4.43	0.10709
432	GO:0043410	positive regulation of MAPK cascade	250	35	27.67	0.10715
433	GO:0030501	positive regulation of bone mineralization	37	7	4.09	0.10809
434	GO:1901607	alpha-amino acid biosynthetic process	109	27	12.06	0.10852
435	GO:0006575	cellular modified amino acid metabolic process	191	50	21.14	0.10898
436	GO:0042592	homeostatic process	870	115	96.27	0.10966
437	GO:0048839	inner ear development	183	25	20.25	0.11004
438	GO:0032940	secretion by cell	457	60	50.57	0.11019
439	GO:0005976	polysaccharide metabolic process	107	21	11.84	0.11022
440	GO:0042402	cellular biogenic amine catabolic process	31	7	3.43	0.11023
441	GO:0051049	regulation of transport	780	93	86.32	0.11034
442	GO:0046545	development of primary female sexual characteristics	53	12	5.87	0.11038
443	GO:0006268	DNA unwinding involved in DNA replication	17	4	1.88	0.11044
444	GO:0035988	chondrocyte proliferation	17	4	1.88	0.11044
445	GO:0034587	piRNA processing	17	4	1.88	0.11044
446	GO:0008272	sulfate transport	5	5	0.55	0.11047
447	GO:0046466	membrane lipid catabolic process	19	6	2.1	0.11050
448	GO:0006826	iron ion transport	39	6	4.32	0.11051
449	GO:0015909	long-chain fatty acid transport	24	6	2.66	0.11053
450	GO:0006145	purine nucleobase catabolic process	8	4	0.89	0.11054
451	GO:0006222	UMP biosynthetic process	11	4	1.22	0.11056
452	GO:0032376	positive regulation of cholesterol transport	13	4	1.44	0.11057
453	GO:0046209	nitric oxide metabolic process	23	5	2.55	0.11058
454	GO:0030243	cellulose metabolic process	7	3	0.77	0.11059
455	GO:0006991	response to sterol depletion	8	3	0.89	0.11060
456	GO:0002513	tolerance induction to self antigen	2	2	0.22	0.11061
457	GO:0034384	high-density lipoprotein particle clearance	3	2	0.33	0.11062
458	GO:0032873	negative regulation of stress-activated MAPK cascade	22	4	2.43	0.11062
459	GO:0032649	regulation of type II interferon production	13	3	1.44	0.11062
460	GO:0034620	cellular response to unfolded protein	32	5	3.54	0.11063
461	GO:0006548	histidine catabolic process	5	2	0.55	0.11063
462	GO:0032943	mononuclear cell proliferation	51	7	5.64	0.11064
463	GO:0008653	lipopolysaccharide metabolic process	6	2	0.66	0.11064
464	GO:0046485	ether lipid metabolic process	6	2	0.66	0.11064
465	GO:0030730	sequestering of triglyceride	6	2	0.66	0.11064
466	GO:0060416	response to growth hormone	7	2	0.77	0.11064
467	GO:0032414	positive regulation of ion transmembrane transporter activity	17	3	1.88	0.11065
468	GO:0006643	membrane lipid metabolic process	127	15	14.05	0.11066
469	GO:2001033	negative regulation of double-strand break repair via nonhomologous end joining	1	1	0.11	0.11066
470	GO:0048785	hatching gland development	1	1	0.11	0.11066
471	GO:0032218	riboflavin transport	1	1	0.11	0.11066
472	GO:0071072	negative regulation of phospholipid biosynthetic process	1	1	0.11	0.11066
473	GO:0010958	regulation of amino acid import across plasma membrane	1	1	0.11	0.11066
474	GO:0021993	initiation of neural tube closure	1	1	0.11	0.11066
475	GO:0035158	regulation of tube diameter, open tracheal system	1	1	0.11	0.11066
476	GO:0021960	anterior commissure morphogenesis	1	1	0.11	0.11066
477	GO:0032877	positive regulation of DNA endoreduplication	1	1	0.11	0.11066
478	GO:0032827	negative regulation of natural killer cell differentiation involved in immune response	1	1	0.11	0.11066
479	GO:0015797	mannitol transmembrane transport	1	1	0.11	0.11066
480	GO:0060369	positive regulation of Fc receptor mediated stimulatory signaling pathway	1	1	0.11	0.11066
481	GO:0048698	negative regulation of collateral sprouting in absence of injury	1	1	0.11	0.11066
482	GO:0006031	chitin biosynthetic process	1	1	0.11	0.11066
483	GO:0032596	protein transport into membrane raft	1	1	0.11	0.11066
484	GO:0015724	formate transport	1	1	0.11	0.11066
485	GO:0000412	histone peptidyl-prolyl isomerization	1	1	0.11	0.11066
486	GO:0055107	Golgi to secretory granule transport	1	1	0.11	0.11066
487	GO:0052704	ergothioneine biosynthesis from histidine via gamma-glutamyl-hercynylcysteine sulfoxide	1	1	0.11	0.11066
488	GO:0052708	N-alpha,N-alpha,N-alpha-trimethyl-L-histidine metabolic process	1	1	0.11	0.11066
489	GO:0015705	iodide transport	1	1	0.11	0.11066
490	GO:0071387	cellular response to cortisol stimulus	1	1	0.11	0.11066
491	GO:0038031	non-canonical Wnt signaling pathway via JNK cascade	1	1	0.11	0.11066
492	GO:0071332	cellular response to fructose stimulus	1	1	0.11	0.11066
493	GO:0060427	lung connective tissue development	1	1	0.11	0.11066
494	GO:0086013	membrane repolarization during cardiac muscle cell action potential	1	1	0.11	0.11066
495	GO:0060434	bronchus morphogenesis	1	1	0.11	0.11066
496	GO:1990086	lens fiber cell apoptotic process	1	1	0.11	0.11066
497	GO:1990074	polyuridylation-dependent mRNA catabolic process	1	1	0.11	0.11066
498	GO:0043418	homocysteine catabolic process	1	1	0.11	0.11066
499	GO:0043419	urea catabolic process	1	1	0.11	0.11066
500	GO:1901052	sarcosine metabolic process	1	1	0.11	0.11066
501	GO:2001197	basement membrane assembly involved in embryonic body morphogenesis	1	1	0.11	0.11066
502	GO:0071400	cellular response to oleic acid	1	1	0.11	0.11066
503	GO:0044532	modulation of apoptotic process in another organism	1	1	0.11	0.11066
504	GO:0002071	glandular epithelial cell maturation	1	1	0.11	0.11066
505	GO:0035540	positive regulation of SNARE complex disassembly	1	1	0.11	0.11066
506	GO:0043132	NAD transport	1	1	0.11	0.11066
507	GO:0003131	mesodermal-endodermal cell signaling	1	1	0.11	0.11066
508	GO:1902213	positive regulation of prolactin signaling pathway	1	1	0.11	0.11066
509	GO:0035611	protein branching point deglutamylation	1	1	0.11	0.11066
510	GO:0031887	lipid droplet transport along microtubule	1	1	0.11	0.11066
511	GO:0006438	valyl-tRNA aminoacylation	1	1	0.11	0.11066
512	GO:0009397	folic acid-containing compound catabolic process	1	1	0.11	0.11066
513	GO:0031591	wybutosine biosynthetic process	1	1	0.11	0.11066
514	GO:0046108	uridine metabolic process	1	1	0.11	0.11066
515	GO:0032902	nerve growth factor production	1	1	0.11	0.11066
516	GO:0007630	jump response	1	1	0.11	0.11066
517	GO:0097054	L-glutamate biosynthetic process	1	1	0.11	0.11066
518	GO:0031652	positive regulation of heat generation	1	1	0.11	0.11066
519	GO:0006214	thymidine catabolic process	1	1	0.11	0.11066
520	GO:1990182	exosomal secretion	1	1	0.11	0.11066
521	GO:0002457	T cell antigen processing and presentation	1	1	0.11	0.11066
522	GO:0046745	viral capsid secondary envelopment	1	1	0.11	0.11066
523	GO:0090076	relaxation of skeletal muscle	1	1	0.11	0.11066
524	GO:0071584	negative regulation of zinc ion transmembrane import	1	1	0.11	0.11066
525	GO:0071585	detoxification of cadmium ion	1	1	0.11	0.11066
526	GO:0006788	heme oxidation	1	1	0.11	0.11066
527	GO:0033092	positive regulation of immature T cell proliferation in thymus	1	1	0.11	0.11066
528	GO:1902616	acyl carnitine transmembrane transport	1	1	0.11	0.11066
529	GO:0006896	Golgi to vacuole transport	1	1	0.11	0.11066
530	GO:0046832	negative regulation of RNA export from nucleus	1	1	0.11	0.11066
531	GO:0071680	response to indole-3-methanol	1	1	0.11	0.11066
532	GO:0009258	10-formyltetrahydrofolate catabolic process	1	1	0.11	0.11066
533	GO:0061073	ciliary body morphogenesis	1	1	0.11	0.11066
534	GO:0034178	toll-like receptor 13 signaling pathway	1	1	0.11	0.11066
535	GO:0097359	UDP-glucosylation	1	1	0.11	0.11066
536	GO:0006565	L-serine catabolic process	1	1	0.11	0.11066
537	GO:0030321	transepithelial chloride transport	1	1	0.11	0.11066
538	GO:0010493	Lewis a epitope biosynthetic process	1	1	0.11	0.11066
539	GO:0036090	cleavage furrow ingression	1	1	0.11	0.11066
540	GO:0006542	glutamine biosynthetic process	1	1	0.11	0.11066
541	GO:0002774	Fc receptor mediated inhibitory signaling pathway	1	1	0.11	0.11066
542	GO:0030421	defecation	1	1	0.11	0.11066
543	GO:0045204	MAPK export from nucleus	1	1	0.11	0.11066
544	GO:0045209	MAPK phosphatase export from nucleus, leptomycin B sensitive	1	1	0.11	0.11066
545	GO:0033388	putrescine biosynthetic process from arginine	1	1	0.11	0.11066
546	GO:0071951	conversion of methionyl-tRNA to N-formyl-methionyl-tRNA	1	1	0.11	0.11066
547	GO:0014861	regulation of skeletal muscle contraction via regulation of action potential	1	1	0.11	0.11066
548	GO:0048058	compound eye corneal lens development	1	1	0.11	0.11066
549	GO:0097120	receptor localization to synapse	1	1	0.11	0.11066
550	GO:0019050	suppression by virus of host apoptotic process	1	1	0.11	0.11066
551	GO:0071930	negative regulation of transcription involved in G1/S transition of mitotic cell cycle	1	1	0.11	0.11066
552	GO:0090402	oncogene-induced cell senescence	1	1	0.11	0.11066
553	GO:0042541	hemoglobin biosynthetic process	1	1	0.11	0.11066
554	GO:0014809	regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion	1	1	0.11	0.11066
555	GO:0045869	negative regulation of single stranded viral RNA replication via double stranded DNA intermediate	1	1	0.11	0.11066
556	GO:1901673	regulation of mitotic spindle assembly	1	1	0.11	0.11066
557	GO:0009630	gravitropism	1	1	0.11	0.11066
558	GO:0009635	response to herbicide	1	1	0.11	0.11066
559	GO:0002663	positive regulation of B cell tolerance induction	1	1	0.11	0.11066
560	GO:0002666	positive regulation of T cell tolerance induction	1	1	0.11	0.11066
561	GO:0002651	positive regulation of tolerance induction to self antigen	1	1	0.11	0.11066
562	GO:0090281	negative regulation of calcium ion import	1	1	0.11	0.11066
563	GO:0010747	positive regulation of long-chain fatty acid import across plasma membrane	1	1	0.11	0.11066
564	GO:2000271	positive regulation of fibroblast apoptotic process	1	1	0.11	0.11066
565	GO:0021793	chemorepulsion of branchiomotor axon	1	1	0.11	0.11066
566	GO:0045585	positive regulation of cytotoxic T cell differentiation	1	1	0.11	0.11066
567	GO:0046901	tetrahydrofolylpolyglutamate biosynthetic process	1	1	0.11	0.11066
568	GO:0045541	negative regulation of cholesterol biosynthetic process	1	1	0.11	0.11066
569	GO:0010899	regulation of phosphatidylcholine catabolic process	1	1	0.11	0.11066
570	GO:0021784	postganglionic parasympathetic fiber development	1	1	0.11	0.11066
571	GO:0018924	mandelate metabolic process	1	1	0.11	0.11066
572	GO:0033274	response to vitamin B2	1	1	0.11	0.11066
573	GO:0070237	positive regulation of activation-induced cell death of T cells	1	1	0.11	0.11066
574	GO:0045657	positive regulation of monocyte differentiation	1	1	0.11	0.11066
575	GO:0035022	positive regulation of Rac protein signal transduction	1	1	0.11	0.11066
576	GO:0019310	inositol catabolic process	1	1	0.11	0.11066
577	GO:0050746	regulation of lipoprotein metabolic process	1	1	0.11	0.11066
578	GO:0036111	very long-chain fatty-acyl-CoA metabolic process	1	1	0.11	0.11066
579	GO:0019491	ectoine biosynthetic process	1	1	0.11	0.11066
580	GO:0050861	positive regulation of B cell receptor signaling pathway	1	1	0.11	0.11066
581	GO:0021555	midbrain-hindbrain boundary morphogenesis	1	1	0.11	0.11066
582	GO:0048443	stamen development	1	1	0.11	0.11066
583	GO:0021589	cerebellum structural organization	1	1	0.11	0.11066
584	GO:0048449	floral organ formation	1	1	0.11	0.11066
585	GO:0019408	dolichol biosynthetic process	1	1	0.11	0.11066
586	GO:0032497	detection of lipopolysaccharide	1	1	0.11	0.11066
587	GO:0030643	intracellular phosphate ion homeostasis	1	1	0.11	0.11066
588	GO:0034975	protein folding in endoplasmic reticulum	1	1	0.11	0.11066
589	GO:0021629	olfactory nerve structural organization	1	1	0.11	0.11066
590	GO:0040032	post-embryonic body morphogenesis	1	1	0.11	0.11066
591	GO:0040039	inductive cell migration	1	1	0.11	0.11066
592	GO:0031052	programmed DNA elimination by chromosome breakage	1	1	0.11	0.11066
593	GO:1900170	negative regulation of glucocorticoid mediated signaling pathway	1	1	0.11	0.11066
594	GO:2000685	positive regulation of cellular response to X-ray	1	1	0.11	0.11066
595	GO:0072375	medium-term memory	1	1	0.11	0.11066
596	GO:0035350	FAD transmembrane transport	1	1	0.11	0.11066
597	GO:0035382	sterol transmembrane transport	1	1	0.11	0.11066
598	GO:1900102	negative regulation of endoplasmic reticulum unfolded protein response	1	1	0.11	0.11066
599	GO:0070667	negative regulation of mast cell proliferation	1	1	0.11	0.11066
600	GO:0070668	positive regulation of mast cell proliferation	1	1	0.11	0.11066
601	GO:0035308	negative regulation of protein dephosphorylation	1	1	0.11	0.11066
602	GO:0072112	podocyte differentiation	12	2	1.33	0.11067
603	GO:0086002	cardiac muscle cell action potential involved in contraction	12	2	1.33	0.11067
604	GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	49	6	5.42	0.11068
605	GO:0045143	homologous chromosome segregation	27	3	2.99	0.11071
606	GO:0061548	ganglion development	19	2	2.1	0.11071
607	GO:0009128	purine nucleoside monophosphate catabolic process	432	47	47.81	0.11075
608	GO:0050906	detection of stimulus involved in sensory perception	89	9	9.85	0.11075
609	GO:0009395	phospholipid catabolic process	18	5	1.99	0.11337
610	GO:0046427	positive regulation of receptor signaling pathway via JAK-STAT	13	4	1.44	0.11343
611	GO:0045466	R7 cell differentiation	17	4	1.88	0.11349
612	GO:0048867	stem cell fate determination	11	3	1.22	0.11353
613	GO:0007474	imaginal disc-derived wing vein specification	11	3	1.22	0.11353
614	GO:0072233	metanephric thick ascending limb development	11	3	1.22	0.11353
615	GO:0070986	left/right axis specification	11	3	1.22	0.11353
616	GO:0007400	neuroblast fate determination	11	3	1.22	0.11353
617	GO:0051354	negative regulation of oxidoreductase activity	11	3	1.22	0.11353
618	GO:0007252	I-kappaB phosphorylation	11	3	1.22	0.11353
619	GO:0090091	positive regulation of extracellular matrix disassembly	11	3	1.22	0.11353
620	GO:0002121	inter-male aggressive behavior	11	3	1.22	0.11353
621	GO:0006855	xenobiotic transmembrane transport	11	3	1.22	0.11353
622	GO:0006546	glycine catabolic process	11	3	1.22	0.11353
623	GO:0070208	protein heterotrimerization	11	3	1.22	0.11353
624	GO:0007519	skeletal muscle tissue development	79	14	8.74	0.11792
625	GO:0006631	fatty acid metabolic process	251	54	27.78	0.11992
626	GO:0000910	cytokinesis	129	20	14.28	0.12035
627	GO:0006805	xenobiotic metabolic process	44	8	4.87	0.12046
628	GO:0007346	regulation of mitotic cell cycle	346	42	38.29	0.12084
629	GO:0008045	motor neuron axon guidance	33	7	3.65	0.12085
630	GO:0006006	glucose metabolic process	103	14	11.4	0.12100
631	GO:0007616	long-term memory	31	6	3.43	0.12101
632	GO:0060027	convergent extension involved in gastrulation	31	6	3.43	0.12101
633	GO:0043933	protein-containing complex organization	1630	164	180.38	0.12186
634	GO:0006812	monoatomic cation transport	882	98	97.6	0.12868
635	GO:0007389	pattern specification process	379	45	41.94	0.13000
636	GO:0090288	negative regulation of cellular response to growth factor stimulus	63	11	6.97	0.13001
637	GO:0051966	regulation of synaptic transmission, glutamatergic	42	7	4.65	0.13012
638	GO:0060287	epithelial cilium movement involved in determination of left/right asymmetry	18	4	1.99	0.13018
639	GO:0019228	neuronal action potential	18	4	1.99	0.13018
640	GO:0045453	bone resorption	35	5	3.87	0.13033
641	GO:0035821	modulation of process of another organism	107	15	11.84	0.13214
642	GO:0051384	response to glucocorticoid	56	11	6.2	0.13316
643	GO:0044255	cellular lipid metabolic process	627	105	69.38	0.13424
644	GO:0008015	blood circulation	238	33	26.34	0.13455
645	GO:0015918	sterol transport	55	15	6.09	0.13498
646	GO:0030858	positive regulation of epithelial cell differentiation	31	7	3.43	0.13519
647	GO:0044344	cellular response to fibroblast growth factor stimulus	166	22	18.37	0.13556
648	GO:0030182	neuron differentiation	864	99	95.61	0.13557
649	GO:0006584	catecholamine metabolic process	37	7	4.09	0.13564
650	GO:0006979	response to oxidative stress	217	30	24.01	0.13570
651	GO:0048066	developmental pigmentation	35	6	3.87	0.13573
652	GO:0006857	oligopeptide transport	9	3	1	0.13574
653	GO:0046825	regulation of protein export from nucleus	10	3	1.11	0.13575
654	GO:0006691	leukotriene metabolic process	20	4	2.21	0.13577
655	GO:0048496	maintenance of animal organ identity	32	6	3.54	0.13580
656	GO:0031018	endocrine pancreas development	24	4	2.66	0.13582
657	GO:0043052	thermotaxis	6	2	0.66	0.13582
658	GO:0051000	positive regulation of nitric-oxide synthase activity	6	2	0.66	0.13582
659	GO:0043327	chemotaxis to cAMP	6	2	0.66	0.13582
660	GO:0071353	cellular response to interleukin-4	6	2	0.66	0.13582
661	GO:0032653	regulation of interleukin-10 production	6	2	0.66	0.13582
662	GO:0000103	sulfate assimilation	6	2	0.66	0.13582
663	GO:0006388	tRNA splicing, via endonucleolytic cleavage and ligation	6	2	0.66	0.13582
664	GO:0071732	cellular response to nitric oxide	6	2	0.66	0.13582
665	GO:0002315	marginal zone B cell differentiation	6	2	0.66	0.13582
666	GO:0097070	ductus arteriosus closure	6	2	0.66	0.13582
667	GO:0009407	toxin catabolic process	6	2	0.66	0.13582
668	GO:0006833	water transport	6	2	0.66	0.13582
669	GO:0006564	L-serine biosynthetic process	6	2	0.66	0.13582
670	GO:0046633	alpha-beta T cell proliferation	6	2	0.66	0.13582
671	GO:0090487	secondary metabolite catabolic process	6	2	0.66	0.13582
672	GO:0008050	female courtship behavior	6	2	0.66	0.13582
673	GO:0030245	cellulose catabolic process	6	2	0.66	0.13582
674	GO:0036378	calcitriol biosynthetic process from calciol	6	2	0.66	0.13582
675	GO:0006983	ER overload response	6	2	0.66	0.13582
676	GO:0010867	positive regulation of triglyceride biosynthetic process	6	2	0.66	0.13582
677	GO:0040040	thermosensory behavior	6	2	0.66	0.13582
678	GO:0048260	positive regulation of receptor-mediated endocytosis	26	4	2.88	0.13584
679	GO:0003018	vascular process in circulatory system	116	12	12.84	0.13606
680	GO:0007049	cell cycle	1350	159	149.39	0.13653
681	GO:1901137	carbohydrate derivative biosynthetic process	507	65	56.11	0.13835
682	GO:0035914	skeletal muscle cell differentiation	15	4	1.66	0.13936
683	GO:0007412	axon target recognition	12	3	1.33	0.13946
684	GO:0035214	eye-antennal disc development	12	3	1.33	0.13946
685	GO:0007440	foregut morphogenesis	12	3	1.33	0.13946
686	GO:0008587	imaginal disc-derived wing margin morphogenesis	12	3	1.33	0.13946
687	GO:0006707	cholesterol catabolic process	12	3	1.33	0.13946
688	GO:0046843	dorsal appendage formation	12	3	1.33	0.13946
689	GO:2000379	positive regulation of reactive oxygen species metabolic process	12	3	1.33	0.13946
690	GO:0010763	positive regulation of fibroblast migration	12	3	1.33	0.13946
691	GO:0010875	positive regulation of cholesterol efflux	12	3	1.33	0.13946
692	GO:0043269	regulation of monoatomic ion transport	320	32	35.41	0.14024
693	GO:0030198	extracellular matrix organization	264	38	29.21	0.14523
694	GO:0051301	cell division	626	81	69.27	0.14592
695	GO:0051240	positive regulation of multicellular organismal process	605	87	66.95	0.14765
696	GO:0006914	autophagy	130	15	14.39	0.14804
697	GO:1901653	cellular response to peptide	137	19	15.16	0.15087
698	GO:0051489	regulation of filopodium assembly	41	8	4.54	0.15095
699	GO:0007566	embryo implantation	19	4	2.1	0.15125
700	GO:0009086	methionine biosynthetic process	33	6	3.65	0.15138
701	GO:0001541	ovarian follicle development	31	7	3.43	0.15302
702	GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	26	5	2.88	0.15335
703	GO:1902667	regulation of axon guidance	26	5	2.88	0.15335
704	GO:0030513	positive regulation of BMP signaling pathway	26	5	2.88	0.15335
705	GO:0006954	inflammatory response	221	35	24.46	0.15473
706	GO:0002576	platelet degranulation	51	9	5.64	0.15549
707	GO:0044351	macropinocytosis	56	9	6.2	0.16148
708	GO:0050796	regulation of insulin secretion	68	11	7.52	0.16169
709	GO:0071875	adrenergic receptor signaling pathway	41	7	4.54	0.16198
710	GO:0030193	regulation of blood coagulation	70	13	7.75	0.16650
711	GO:0060402	calcium ion transport into cytosol	41	8	4.54	0.16682
712	GO:0021954	central nervous system neuron development	54	9	5.98	0.16689
713	GO:0007159	leukocyte cell-cell adhesion	58	9	6.42	0.16697
714	GO:0002066	columnar/cuboidal epithelial cell development	31	5	3.43	0.16715
715	GO:0048842	positive regulation of axon extension involved in axon guidance	13	3	1.44	0.16715
716	GO:0072221	metanephric distal convoluted tubule development	13	3	1.44	0.16715
717	GO:0042149	cellular response to glucose starvation	13	3	1.44	0.16715
718	GO:0030718	germ-line stem cell population maintenance	13	3	1.44	0.16715
719	GO:0040007	growth	602	65	66.62	0.16771
720	GO:0030178	negative regulation of Wnt signaling pathway	107	16	11.84	0.17162
721	GO:0006030	chitin metabolic process	53	10	5.87	0.17163
722	GO:0007420	brain development	440	52	48.69	0.17260
723	GO:0045214	sarcomere organization	23	5	2.55	0.17336
724	GO:0048661	positive regulation of smooth muscle cell proliferation	20	4	2.21	0.17351
725	GO:0009792	embryo development ending in birth or egg hatching	524	72	57.99	0.17488
726	GO:0009101	glycoprotein biosynthetic process	265	40	29.33	0.17537
727	GO:0007179	transforming growth factor beta receptor signaling pathway	105	19	11.62	0.17552
728	GO:0060541	respiratory system development	184	28	20.36	0.17580
729	GO:0030856	regulation of epithelial cell differentiation	64	12	7.08	0.17618
730	GO:0048841	regulation of axon extension involved in axon guidance	20	5	2.21	0.17648
731	GO:0046500	S-adenosylmethionine metabolic process	14	4	1.55	0.17653
732	GO:0051899	membrane depolarization	83	13	9.18	0.17661
733	GO:0006656	phosphatidylcholine biosynthetic process	11	3	1.22	0.17662
734	GO:0051279	regulation of release of sequestered calcium ion into cytosol	21	4	2.32	0.17663
735	GO:1900740	positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	7	2	0.77	0.17669
736	GO:0035159	regulation of tube length, open tracheal system	7	2	0.77	0.17669
737	GO:0072104	glomerular capillary formation	7	2	0.77	0.17669
738	GO:0044205	'de novo' UMP biosynthetic process	7	2	0.77	0.17669
739	GO:0006044	N-acetylglucosamine metabolic process	7	2	0.77	0.17669
740	GO:0046168	glycerol-3-phosphate catabolic process	7	2	0.77	0.17669
741	GO:0007567	parturition	7	2	0.77	0.17669
742	GO:0051770	positive regulation of nitric-oxide synthase biosynthetic process	7	2	0.77	0.17669
743	GO:0032933	SREBP signaling pathway	7	2	0.77	0.17669
744	GO:0042373	vitamin K metabolic process	7	2	0.77	0.17669
745	GO:0006207	'de novo' pyrimidine nucleobase biosynthetic process	7	2	0.77	0.17669
746	GO:1902603	carnitine transmembrane transport	7	2	0.77	0.17669
747	GO:0006882	intracellular zinc ion homeostasis	7	2	0.77	0.17669
748	GO:0006556	S-adenosylmethionine biosynthetic process	7	2	0.77	0.17669
749	GO:0006526	arginine biosynthetic process	7	2	0.77	0.17669
750	GO:0046654	tetrahydrofolate biosynthetic process	7	2	0.77	0.17669
751	GO:0051923	sulfation	7	2	0.77	0.17669
752	GO:0030259	lipid glycosylation	7	2	0.77	0.17669
753	GO:0010886	positive regulation of cholesterol storage	7	2	0.77	0.17669
754	GO:0045663	positive regulation of myoblast differentiation	7	2	0.77	0.17669
755	GO:0010583	response to cyclopentenone	7	2	0.77	0.17669
756	GO:0001697	histamine-induced gastric acid secretion	7	2	0.77	0.17669
757	GO:0001698	gastrin-induced gastric acid secretion	7	2	0.77	0.17669
758	GO:0005980	glycogen catabolic process	7	2	0.77	0.17669
759	GO:0045598	regulation of fat cell differentiation	32	4	3.54	0.17680
760	GO:0050795	regulation of behavior	108	15	11.95	0.17684
761	GO:0002682	regulation of immune system process	392	43	43.38	0.17692
762	GO:0031929	TOR signaling	49	5	5.42	0.17692
763	GO:0050905	neuromuscular process	83	6	9.18	0.17731
764	GO:0006486	protein glycosylation	235	36	26.01	0.17830
765	GO:0000082	G1/S transition of mitotic cell cycle	158	21	17.48	0.18176
766	GO:0035335	peptidyl-tyrosine dephosphorylation	105	15	11.62	0.18200
767	GO:0010556	regulation of macromolecule biosynthetic process	2865	280	317.04	0.18342
768	GO:0043200	response to amino acid	55	11	6.09	0.18396
769	GO:0022402	cell cycle process	1046	125	115.75	0.18472
770	GO:0003006	developmental process involved in reproduction	488	70	54	0.18796
771	GO:0006811	monoatomic ion transport	1310	152	144.97	0.18969
772	GO:0001947	heart looping	66	10	7.3	0.18994
773	GO:0045454	cell redox homeostasis	66	10	7.3	0.18994
774	GO:0048704	embryonic skeletal system morphogenesis	73	14	8.08	0.19071
775	GO:0006541	glutamine metabolic process	33	9	3.65	0.19086
776	GO:0048701	embryonic cranial skeleton morphogenesis	39	8	4.32	0.19130
777	GO:0008347	glial cell migration	30	6	3.32	0.19157
778	GO:0042730	fibrinolysis	26	5	2.88	0.19611
779	GO:0051382	kinetochore assembly	14	3	1.55	0.19625
780	GO:0048641	regulation of skeletal muscle tissue development	14	3	1.55	0.19625
781	GO:0071320	cellular response to cAMP	14	3	1.55	0.19625
782	GO:0032981	mitochondrial respiratory chain complex I assembly	14	3	1.55	0.19625
783	GO:0001502	cartilage condensation	14	3	1.55	0.19625
784	GO:0048264	determination of ventral identity	14	3	1.55	0.19625
785	GO:0019285	glycine betaine biosynthetic process from choline	14	3	1.55	0.19625
786	GO:0001655	urogenital system development	36	5	3.98	0.19633
787	GO:0050775	positive regulation of dendrite morphogenesis	21	4	2.32	0.19679
788	GO:0007584	response to nutrient	110	14	12.17	0.20112
789	GO:0042698	ovulation cycle	53	15	5.87	0.20829
790	GO:0015908	fatty acid transport	28	7	3.1	0.20878
791	GO:0070301	cellular response to hydrogen peroxide	44	7	4.87	0.20887
792	GO:0042675	compound eye cone cell differentiation	9	4	1	0.20887
793	GO:0014016	neuroblast differentiation	13	4	1.44	0.20891
